id_scenariusza,polityka,tryb,interwencja_operatora,czas_decyzji_s,ryzyko_bazowe,ryzyko_resztkowe,redukcja_wzgledna,pewnosc_ai,srodowisko,predkosc,ladunek,niepewnosc,nowosc_sytuacji
S123,Prawo weta operatora,weto,False,1.8,0.4669,0.4669,0.0,0.635,zatloczone,niska,ciezki,srednia,znane
S123,Zatwierdzenie przed ruchem,akceptacja,True,13.8,0.4669,0.2395,0.487,0.635,zatloczone,niska,ciezki,srednia,znane
S123,Adaptacyjny HITL,ryzyko plus niepewność,False,1.8,0.4669,0.4669,0.0,0.635,zatloczone,niska,ciezki,srednia,znane
S124,Brak HITL,autonomia,False,1.8,0.5163,0.5163,0.0,0.53,zatloczone,niska,ciezki,srednia,rzadkie
S124,HITL informacyjny,monitorowanie,False,1.8,0.5163,0.5163,0.0,0.53,zatloczone,niska,ciezki,srednia,rzadkie
S124,Prawo weta operatora,weto,False,1.8,0.5163,0.5163,0.0,0.53,zatloczone,niska,ciezki,srednia,rzadkie
S124,Zatwierdzenie przed ruchem,akceptacja,True,13.8,0.5163,0.2649,0.487,0.53,zatloczone,niska,ciezki,srednia,rzadkie
S124,Adaptacyjny HITL,ryzyko plus niepewność,False,1.8,0.5163,0.5163,0.0,0.53,zatloczone,niska,ciezki,srednia,rzadkie
S125,Brak HITL,autonomia,False,1.8,0.5308,0.5308,0.0,0.459,zatloczone,niska,ciezki,wysoka,znane
S125,HITL informacyjny,monitorowanie,False,1.8,0.5308,0.5308,0.0,0.459,zatloczone,niska,ciezki,wysoka,znane
S125,Prawo weta operatora,weto,False,1.8,0.5308,0.5308,0.0,0.459,zatloczone,niska,ciezki,wysoka,znane
S125,Zatwierdzenie przed ruchem,akceptacja,True,13.8,0.5308,0.2723,0.487,0.459,zatloczone,niska,ciezki,wysoka,znane
S125,Adaptacyjny HITL,ryzyko plus niepewność,True,10.3,0.5308,0.2981,0.4384,0.459,zatloczone,niska,ciezki,wysoka,znane
S126,Brak HITL,autonomia,False,1.8,0.5718,0.5718,0.0,0.354,zatloczone,niska,ciezki,wysoka,rzadkie
S126,HITL informacyjny,monitorowanie,False,1.8,0.5718,0.5718,0.0,0.354,zatloczone,niska,ciezki,wysoka,rzadkie
S126,Prawo weta operatora,weto,True,8.8,0.5718,0.3825,0.331,0.354,zatloczone,niska,ciezki,wysoka,rzadkie
S126,Zatwierdzenie przed ruchem,akceptacja,True,13.8,0.5718,0.2933,0.487,0.354,zatloczone,niska,ciezki,wysoka,rzadkie
S126,Adaptacyjny HITL,ryzyko plus niepewność,True,10.3,0.5718,0.3211,0.4384,0.354,zatloczone,niska,ciezki,wysoka,rzadkie
S127,Brak HITL,autonomia,False,1.8,0.435,0.435,0.0,0.783,zatloczone,srednia,lekki,niska,znane
S127,HITL informacyjny,monitorowanie,False,1.8,0.435,0.435,0.0,0.783,zatloczone,srednia,lekki,niska,znane
S127,Prawo weta operatora,weto,False,1.8,0.435,0.435,0.0,0.783,zatloczone,srednia,lekki,niska,znane
S127,Zatwierdzenie przed ruchem,akceptacja,False,1.8,0.435,0.435,0.0,0.783,zatloczone,srednia,lekki,niska,znane
S127,Adaptacyjny HITL,ryzyko plus niepewność,False,1.8,0.435,0.435,0.0,0.783,zatloczone,srednia,lekki,niska,znane
S128,Brak HITL,autonomia,False,1.8,0.4759,0.4759,0.0,0.678,zatloczone,srednia,lekki,niska,rzadkie
S128,HITL informacyjny,monitorowanie,False,1.8,0.4759,0.4759,0.0,0.678,zatloczone,srednia,lekki,niska,rzadkie
S128,Prawo weta operatora,weto,False,1.8,0.4759,0.4759,0.0,0.678,zatloczone,srednia,lekki,niska,rzadkie
S128,Zatwierdzenie przed ruchem,akceptacja,True,13.8,0.4759,0.2441,0.487,0.678,zatloczone,srednia,lekki,niska,rzadkie
S128,Adaptacyjny HITL,ryzyko plus niepewność,False,1.8,0.4759,0.4759,0.0,0.678,zatloczone,srednia,lekki,niska,rzadkie
S129,Brak HITL,autonomia,False,1.8,0.4802,0.4802,0.0,0.635,zatloczone,srednia,lekki,srednia,znane
S129,HITL informacyjny,monitorowanie,False,1.8,0.4802,0.4802,0.0,0.635,zatloczone,srednia,lekki,srednia,znane
S129,Prawo weta operatora,weto,False,1.8,0.4802,0.4802,0.0,0.635,zatloczone,srednia,lekki,srednia,znane
S129,Zatwierdzenie przed ruchem,akceptacja,True,13.8,0.4802,0.2463,0.487,0.635,zatloczone,srednia,lekki,srednia,znane
S129,Adaptacyjny HITL,ryzyko plus niepewność,False,1.8,0.4802,0.4802,0.0,0.635,zatloczone,srednia,lekki,srednia,znane
S130,Brak HITL,autonomia,False,1.8,0.5146,0.5146,0.0,0.53,zatloczone,srednia,lekki,srednia,rzadkie
S130,HITL informacyjny,monitorowanie,False,1.8,0.5146,0.5146,0.0,0.53,zatloczone,srednia,lekki,srednia,rzadkie
S130,Prawo weta operatora,weto,False,1.8,0.5146,0.5146,0.0,0.53,zatloczone,srednia,lekki,srednia,rzadkie
S130,Zatwierdzenie przed ruchem,akceptacja,True,13.8,0.5146,0.264,0.487,0.53,zatloczone,srednia,lekki,srednia,rzadkie
S130,Adaptacyjny HITL,ryzyko plus niepewność,False,1.8,0.5146,0.5146,0.0,0.53,zatloczone,srednia,lekki,srednia,rzadkie
S131,Brak HITL,autonomia,False,1.8,0.5243,0.5243,0.0,0.459,zatloczone,srednia,lekki,wysoka,znane
S131,HITL informacyjny,monitorowanie,False,1.8,0.5243,0.5243,0.0,0.459,zatloczone,srednia,lekki,wysoka,znane
S131,Prawo weta operatora,weto,False,1.8,0.5243,0.5243,0.0,0.459,zatloczone,srednia,lekki,wysoka,znane
S131,Zatwierdzenie przed ruchem,akceptacja,True,13.8,0.5243,0.269,0.487,0.459,zatloczone,srednia,lekki,wysoka,znane
S131,Adaptacyjny HITL,ryzyko plus niepewność,True,10.3,0.5243,0.2944,0.4384,0.459,zatloczone,srednia,lekki,wysoka,znane
S132,Brak HITL,autonomia,False,1.8,0.5509,0.5509,0.0,0.354,zatloczone,srednia,lekki,wysoka,rzadkie
S132,HITL informacyjny,monitorowanie,False,1.8,0.5509,0.5509,0.0,0.354,zatloczone,srednia,lekki,wysoka,rzadkie
S132,Prawo weta operatora,weto,True,8.8,0.5509,0.3686,0.331,0.354,zatloczone,srednia,lekki,wysoka,rzadkie
S132,Zatwierdzenie przed ruchem,akceptacja,True,13.8,0.5509,0.2826,0.487,0.354,zatloczone,srednia,lekki,wysoka,rzadkie
S132,Adaptacyjny HITL,ryzyko plus niepewność,True,10.3,0.5509,0.3094,0.4384,0.354,zatloczone,srednia,lekki,wysoka,rzadkie
S133,Brak HITL,autonomia,False,1.8,0.5004,0.5004,0.0,0.783,zatloczone,srednia,sredni,niska,znane
S133,HITL informacyjny,monitorowanie,False,1.8,0.5004,0.5004,0.0,0.783,zatloczone,srednia,sredni,niska,znane
S133,Prawo weta operatora,weto,False,1.8,0.5004,0.5004,0.0,0.783,zatloczone,srednia,sredni,niska,znane
S133,Zatwierdzenie przed ruchem,akceptacja,True,13.8,0.5004,0.2567,0.487,0.783,zatloczone,srednia,sredni,niska,znane
S133,Adaptacyjny HITL,ryzyko plus niepewność,False,1.8,0.5004,0.5004,0.0,0.783,zatloczone,srednia,sredni,niska,znane
S134,Brak HITL,autonomia,False,1.8,0.5475,0.5475,0.0,0.678,zatloczone,srednia,sredni,niska,rzadkie
S134,HITL informacyjny,monitorowanie,False,1.8,0.5475,0.5475,0.0,0.678,zatloczone,srednia,sredni,niska,rzadkie
S134,Prawo weta operatora,weto,False,1.8,0.5475,0.5475,0.0,0.678,zatloczone,srednia,sredni,niska,rzadkie
S134,Zatwierdzenie przed ruchem,akceptacja,True,13.8,0.5475,0.2809,0.487,0.678,zatloczone,srednia,sredni,niska,rzadkie
S134,Adaptacyjny HITL,ryzyko plus niepewność,True,10.3,0.5475,0.3075,0.4384,0.678,zatloczone,srednia,sredni,niska,rzadkie
S135,Brak HITL,autonomia,False,1.8,0.5525,0.5525,0.0,0.635,zatloczone,srednia,sredni,srednia,znane
S135,HITL informacyjny,monitorowanie,False,1.8,0.5525,0.5525,0.0,0.635,zatloczone,srednia,sredni,srednia,znane
S135,Prawo weta operatora,weto,False,1.8,0.5525,0.5525,0.0,0.635,zatloczone,srednia,sredni,srednia,znane
S135,Zatwierdzenie przed ruchem,akceptacja,True,13.8,0.5525,0.2834,0.487,0.635,zatloczone,srednia,sredni,srednia,znane
S135,Adaptacyjny HITL,ryzyko plus niepewność,True,10.3,0.5525,0.3103,0.4384,0.635,zatloczone,srednia,sredni,srednia,znane
S136,Brak HITL,autonomia,False,1.8,0.592,0.592,0.0,0.53,zatloczone,srednia,sredni,srednia,rzadkie
S136,HITL informacyjny,monitorowanie,False,1.8,0.592,0.592,0.0,0.53,zatloczone,srednia,sredni,srednia,rzadkie
S136,Prawo weta operatora,weto,True,8.8,0.592,0.396,0.331,0.53,zatloczone,srednia,sredni,srednia,rzadkie
S136,Zatwierdzenie przed ruchem,akceptacja,True,13.8,0.592,0.3037,0.487,0.53,zatloczone,srednia,sredni,srednia,rzadkie
S136,Adaptacyjny HITL,ryzyko plus niepewność,True,10.3,0.592,0.3325,0.4384,0.53,zatloczone,srednia,sredni,srednia,rzadkie
S137,Brak HITL,autonomia,False,1.8,0.6032,0.6032,0.0,0.459,zatloczone,srednia,sredni,wysoka,znane
S137,HITL informacyjny,monitorowanie,False,1.8,0.6032,0.6032,0.0,0.459,zatloczone,srednia,sredni,wysoka,znane
S137,Prawo weta operatora,weto,True,8.8,0.6032,0.4035,0.331,0.459,zatloczone,srednia,sredni,wysoka,znane
S137,Zatwierdzenie przed ruchem,akceptacja,True,13.8,0.6032,0.3094,0.487,0.459,zatloczone,srednia,sredni,wysoka,znane
S137,Adaptacyjny HITL,ryzyko plus niepewność,True,10.3,0.6032,0.3388,0.4384,0.459,zatloczone,srednia,sredni,wysoka,znane
S138,Brak HITL,autonomia,False,1.8,0.6338,0.6338,0.0,0.354,zatloczone,srednia,sredni,wysoka,rzadkie
S138,HITL informacyjny,monitorowanie,False,1.8,0.6338,0.6338,0.0,0.354,zatloczone,srednia,sredni,wysoka,rzadkie
S138,Prawo weta operatora,weto,True,8.8,0.6338,0.424,0.331,0.354,zatloczone,srednia,sredni,wysoka,rzadkie
S138,Zatwierdzenie przed ruchem,akceptacja,True,13.8,0.6338,0.3251,0.487,0.354,zatloczone,srednia,sredni,wysoka,rzadkie
S138,Adaptacyjny HITL,ryzyko plus niepewność,True,10.3,0.6338,0.3559,0.4384,0.354,zatloczone,srednia,sredni,wysoka,rzadkie
S139,Brak HITL,autonomia,False,1.8,0.5702,0.5702,0.0,0.783,zatloczone,srednia,ciezki,niska,znane
S139,HITL informacyjny,monitorowanie,False,1.8,0.5702,0.5702,0.0,0.783,zatloczone,srednia,ciezki,niska,znane
S139,Prawo weta operatora,weto,True,8.8,0.5702,0.3815,0.331,0.783,zatloczone,srednia,ciezki,niska,znane
S139,Zatwierdzenie przed ruchem,akceptacja,True,13.8,0.5702,0.2925,0.487,0.783,zatloczone,srednia,ciezki,niska,znane
S139,Adaptacyjny HITL,ryzyko plus niepewność,True,10.3,0.5702,0.3202,0.4384,0.783,zatloczone,srednia,ciezki,niska,znane
S140,Brak HITL,autonomia,False,1.8,0.6239,0.6239,0.0,0.678,zatloczone,srednia,ciezki,niska,rzadkie
S140,HITL informacyjny,monitorowanie,False,1.8,0.6239,0.6239,0.0,0.678,zatloczone,srednia,ciezki,niska,rzadkie
S140,Prawo weta operatora,weto,True,8.8,0.6239,0.4174,0.331,0.678,zatloczone,srednia,ciezki,niska,rzadkie
S140,Zatwierdzenie przed ruchem,akceptacja,True,13.8,0.6239,0.3201,0.487,0.678,zatloczone,srednia,ciezki,niska,rzadkie
S140,Adaptacyjny HITL,ryzyko plus niepewność,True,10.3,0.6239,0.3504,0.4384,0.678,zatloczone,srednia,ciezki,niska,rzadkie
S141,Brak HITL,autonomia,False,1.8,0.6295,0.6295,0.0,0.635,zatloczone,srednia,ciezki,srednia,znane
S141,HITL informacyjny,monitorowanie,False,1.8,0.6295,0.6295,0.0,0.635,zatloczone,srednia,ciezki,srednia,znane
S141,Prawo weta operatora,weto,True,8.8,0.6295,0.4211,0.331,0.635,zatloczone,srednia,ciezki,srednia,znane
S141,Zatwierdzenie przed ruchem,akceptacja,True,13.8,0.6295,0.3229,0.487,0.635,zatloczone,srednia,ciezki,srednia,znane
S141,Adaptacyjny HITL,ryzyko plus niepewność,True,10.3,0.6295,0.3535,0.4384,0.635,zatloczone,srednia,ciezki,srednia,znane
S142,Brak HITL,autonomia,False,1.8,0.6746,0.6746,0.0,0.53,zatloczone,srednia,ciezki,srednia,rzadkie
S142,HITL informacyjny,monitorowanie,False,1.8,0.6746,0.6746,0.0,0.53,zatloczone,srednia,ciezki,srednia,rzadkie
S142,Prawo weta operatora,weto,True,8.8,0.6746,0.4513,0.331,0.53,zatloczone,srednia,ciezki,srednia,rzadkie
S142,Zatwierdzenie przed ruchem,akceptacja,True,13.8,0.6746,0.3461,0.487,0.53,zatloczone,srednia,ciezki,srednia,rzadkie
S142,Adaptacyjny HITL,ryzyko plus niepewność,True,10.3,0.6746,0.3789,0.4384,0.53,zatloczone,srednia,ciezki,srednia,rzadkie
S143,Brak HITL,autonomia,False,1.8,0.6874,0.6874,0.0,0.459,zatloczone,srednia,ciezki,wysoka,znane
S143,HITL informacyjny,monitorowanie,True,5.8,0.6874,0.5946,0.135,0.459,zatloczone,srednia,ciezki,wysoka,znane
S143,Prawo weta operatora,weto,True,8.8,0.6874,0.4599,0.331,0.459,zatloczone,srednia,ciezki,wysoka,znane
S143,Zatwierdzenie przed ruchem,akceptacja,True,13.8,0.6874,0.3526,0.487,0.459,zatloczone,srednia,ciezki,wysoka,znane
S143,Adaptacyjny HITL,ryzyko plus niepewność,True,10.3,0.6874,0.386,0.4384,0.459,zatloczone,srednia,ciezki,wysoka,znane
S144,Brak HITL,autonomia,False,1.8,0.7222,0.7222,0.0,0.354,zatloczone,srednia,ciezki,wysoka,rzadkie
S144,HITL informacyjny,monitorowanie,True,5.8,0.7222,0.6247,0.135,0.354,zatloczone,srednia,ciezki,wysoka,rzadkie
S144,Prawo weta operatora,weto,True,8.8,0.7222,0.4832,0.331,0.354,zatloczone,srednia,ciezki,wysoka,rzadkie
S144,Zatwierdzenie przed ruchem,akceptacja,True,13.8,0.7222,0.3705,0.487,0.354,zatloczone,srednia,ciezki,wysoka,rzadkie
S144,Adaptacyjny HITL,ryzyko plus niepewność,True,10.3,0.7222,0.4056,0.4384,0.354,zatloczone,srednia,ciezki,wysoka,rzadkie
S145,Brak HITL,autonomia,False,1.8,0.5874,0.5874,0.0,0.783,zatloczone,wysoka,lekki,niska,znane
S145,HITL informacyjny,monitorowanie,False,1.8,0.5874,0.5874,0.0,0.783,zatloczone,wysoka,lekki,niska,znane
S145,Prawo weta operatora,weto,True,8.8,0.5874,0.393,0.331,0.783,zatloczone,wysoka,lekki,niska,znane
S145,Zatwierdzenie przed ruchem,akceptacja,True,13.8,0.5874,0.3013,0.487,0.783,zatloczone,wysoka,lekki,niska,znane
S145,Adaptacyjny HITL,ryzyko plus niepewność,True,10.3,0.5874,0.3299,0.4384,0.783,zatloczone,wysoka,lekki,niska,znane
S146,Brak HITL,autonomia,False,1.8,0.6243,0.6243,0.0,0.678,zatloczone,wysoka,lekki,niska,rzadkie
S146,HITL informacyjny,monitorowanie,False,1.8,0.6243,0.6243,0.0,0.678,zatloczone,wysoka,lekki,niska,rzadkie
S146,Prawo weta operatora,weto,True,8.8,0.6243,0.4177,0.331,0.678,zatloczone,wysoka,lekki,niska,rzadkie
S146,Zatwierdzenie przed ruchem,akceptacja,True,13.8,0.6243,0.3203,0.487,0.678,zatloczone,wysoka,lekki,niska,rzadkie
S146,Adaptacyjny HITL,ryzyko plus niepewność,True,10.3,0.6243,0.3506,0.4384,0.678,zatloczone,wysoka,lekki,niska,rzadkie
S147,Brak HITL,autonomia,False,1.8,0.6281,0.6281,0.0,0.635,zatloczone,wysoka,lekki,srednia,znane
S147,HITL informacyjny,monitorowanie,False,1.8,0.6281,0.6281,0.0,0.635,zatloczone,wysoka,lekki,srednia,znane
S147,Prawo weta operatora,weto,True,8.8,0.6281,0.4202,0.331,0.635,zatloczone,wysoka,lekki,srednia,znane
S147,Zatwierdzenie przed ruchem,akceptacja,True,13.8,0.6281,0.3222,0.487,0.635,zatloczone,wysoka,lekki,srednia,znane
S147,Adaptacyjny HITL,ryzyko plus niepewność,True,10.3,0.6281,0.3527,0.4384,0.635,zatloczone,wysoka,lekki,srednia,znane
S148,Brak HITL,autonomia,False,1.8,0.6573,0.6573,0.0,0.53,zatloczone,wysoka,lekki,srednia,rzadkie
S148,HITL informacyjny,monitorowanie,False,1.8,0.6573,0.6573,0.0,0.53,zatloczone,wysoka,lekki,srednia,rzadkie
S148,Prawo weta operatora,weto,True,8.8,0.6573,0.4397,0.331,0.53,zatloczone,wysoka,lekki,srednia,rzadkie
S148,Zatwierdzenie przed ruchem,akceptacja,True,13.8,0.6573,0.3372,0.487,0.53,zatloczone,wysoka,lekki,srednia,rzadkie
S148,Adaptacyjny HITL,ryzyko plus niepewność,True,10.3,0.6573,0.3691,0.4384,0.53,zatloczone,wysoka,lekki,srednia,rzadkie
S149,Brak HITL,autonomia,False,1.8,0.6654,0.6654,0.0,0.459,zatloczone,wysoka,lekki,wysoka,znane
S149,HITL informacyjny,monitorowanie,False,1.8,0.6654,0.6654,0.0,0.459,zatloczone,wysoka,lekki,wysoka,znane
S149,Prawo weta operatora,weto,True,8.8,0.6654,0.4452,0.331,0.459,zatloczone,wysoka,lekki,wysoka,znane
S149,Zatwierdzenie przed ruchem,akceptacja,True,13.8,0.6654,0.3414,0.487,0.459,zatloczone,wysoka,lekki,wysoka,znane
S149,Adaptacyjny HITL,ryzyko plus niepewność,True,10.3,0.6654,0.3737,0.4384,0.459,zatloczone,wysoka,lekki,wysoka,znane
S150,Brak HITL,autonomia,False,1.8,0.6868,0.6868,0.0,0.354,zatloczone,wysoka,lekki,wysoka,rzadkie
S150,HITL informacyjny,monitorowanie,True,5.8,0.6868,0.5941,0.135,0.354,zatloczone,wysoka,lekki,wysoka,rzadkie
S150,Prawo weta operatora,weto,True,8.8,0.6868,0.4595,0.331,0.354,zatloczone,wysoka,lekki,wysoka,rzadkie
S150,Zatwierdzenie przed ruchem,akceptacja,True,13.8,0.6868,0.3523,0.487,0.354,zatloczone,wysoka,lekki,wysoka,rzadkie
S150,Adaptacyjny HITL,ryzyko plus niepewność,True,10.3,0.6868,0.3857,0.4384,0.354,zatloczone,wysoka,lekki,wysoka,rzadkie
S151,Brak HITL,autonomia,False,1.8,0.6624,0.6624,0.0,0.783,zatloczone,wysoka,sredni,niska,znane
S151,HITL informacyjny,monitorowanie,False,1.8,0.6624,0.6624,0.0,0.783,zatloczone,wysoka,sredni,niska,znane
S151,Prawo weta operatora,weto,True,8.8,0.6624,0.4431,0.331,0.783,zatloczone,wysoka,sredni,niska,znane
S151,Zatwierdzenie przed ruchem,akceptacja,True,13.8,0.6624,0.3398,0.487,0.783,zatloczone,wysoka,sredni,niska,znane
S151,Adaptacyjny HITL,ryzyko plus niepewność,True,10.3,0.6624,0.372,0.4384,0.783,zatloczone,wysoka,sredni,niska,znane
S152,Brak HITL,autonomia,False,1.8,0.704,0.704,0.0,0.678,zatloczone,wysoka,sredni,niska,rzadkie
S152,HITL informacyjny,monitorowanie,True,5.8,0.704,0.609,0.135,0.678,zatloczone,wysoka,sredni,niska,rzadkie
S152,Prawo weta operatora,weto,True,8.8,0.704,0.471,0.331,0.678,zatloczone,wysoka,sredni,niska,rzadkie
S152,Zatwierdzenie przed ruchem,akceptacja,True,13.8,0.704,0.3612,0.487,0.678,zatloczone,wysoka,sredni,niska,rzadkie
S152,Adaptacyjny HITL,ryzyko plus niepewność,True,10.3,0.704,0.3954,0.4384,0.678,zatloczone,wysoka,sredni,niska,rzadkie
S153,Brak HITL,autonomia,False,1.8,0.7083,0.7083,0.0,0.635,zatloczone,wysoka,sredni,srednia,znane
S153,HITL informacyjny,monitorowanie,True,5.8,0.7083,0.6127,0.135,0.635,zatloczone,wysoka,sredni,srednia,znane
S153,Prawo weta operatora,weto,True,8.8,0.7083,0.4739,0.331,0.635,zatloczone,wysoka,sredni,srednia,znane
S153,Zatwierdzenie przed ruchem,akceptacja,True,13.8,0.7083,0.3634,0.487,0.635,zatloczone,wysoka,sredni,srednia,znane
S153,Adaptacyjny HITL,ryzyko plus niepewność,True,10.3,0.7083,0.3978,0.4384,0.635,zatloczone,wysoka,sredni,srednia,znane
S154,Brak HITL,autonomia,False,1.8,0.7413,0.7413,0.0,0.53,zatloczone,wysoka,sredni,srednia,rzadkie
S154,HITL informacyjny,monitorowanie,True,5.8,0.7413,0.6412,0.135,0.53,zatloczone,wysoka,sredni,srednia,rzadkie
S154,Prawo weta operatora,weto,True,8.8,0.7413,0.4959,0.331,0.53,zatloczone,wysoka,sredni,srednia,rzadkie
S154,Zatwierdzenie przed ruchem,akceptacja,True,13.8,0.7413,0.3803,0.487,0.53,zatloczone,wysoka,sredni,srednia,rzadkie
S154,Adaptacyjny HITL,ryzyko plus niepewność,True,10.3,0.7413,0.4163,0.4384,0.53,zatloczone,wysoka,sredni,srednia,rzadkie
S155,Brak HITL,autonomia,False,1.8,0.7503,0.7503,0.0,0.459,zatloczone,wysoka,sredni,wysoka,znane
S155,HITL informacyjny,monitorowanie,True,5.8,0.7503,0.649,0.135,0.459,zatloczone,wysoka,sredni,wysoka,znane
S155,Prawo weta operatora,weto,True,8.8,0.7503,0.502,0.331,0.459,zatloczone,wysoka,sredni,wysoka,znane
S155,Zatwierdzenie przed ruchem,akceptacja,True,13.8,0.7503,0.3849,0.487,0.459,zatloczone,wysoka,sredni,wysoka,znane
S155,Adaptacyjny HITL,ryzyko plus niepewność,True,10.3,0.7503,0.4214,0.4384,0.459,zatloczone,wysoka,sredni,wysoka,znane
S156,Brak HITL,autonomia,False,1.8,0.7744,0.7744,0.0,0.354,zatloczone,wysoka,sredni,wysoka,rzadkie
S156,HITL informacyjny,monitorowanie,True,5.8,0.7744,0.6699,0.135,0.354,zatloczone,wysoka,sredni,wysoka,rzadkie
S156,Prawo weta operatora,weto,True,8.8,0.7744,0.5181,0.331,0.354,zatloczone,wysoka,sredni,wysoka,rzadkie
S156,Zatwierdzenie przed ruchem,akceptacja,True,13.8,0.7744,0.3973,0.487,0.354,zatloczone,wysoka,sredni,wysoka,rzadkie
S156,Adaptacyjny HITL,ryzyko plus niepewność,True,10.3,0.7744,0.4349,0.4384,0.354,zatloczone,wysoka,sredni,wysoka,rzadkie
S157,Brak HITL,autonomia,False,1.8,0.7423,0.7423,0.0,0.783,zatloczone,wysoka,ciezki,niska,znane
S157,HITL informacyjny,monitorowanie,True,5.8,0.7423,0.6421,0.135,0.783,zatloczone,wysoka,ciezki,niska,znane
S157,Prawo weta operatora,weto,True,8.8,0.7423,0.4966,0.331,0.783,zatloczone,wysoka,ciezki,niska,znane
S157,Zatwierdzenie przed ruchem,akceptacja,True,13.8,0.7423,0.3808,0.487,0.783,zatloczone,wysoka,ciezki,niska,znane
S157,Adaptacyjny HITL,ryzyko plus niepewność,True,10.3,0.7423,0.4169,0.4384,0.783,zatloczone,wysoka,ciezki,niska,znane
S158,Brak HITL,autonomia,False,1.8,0.789,0.789,0.0,0.678,zatloczone,wysoka,ciezki,niska,rzadkie
S158,HITL informacyjny,monitorowanie,True,5.8,0.789,0.6825,0.135,0.678,zatloczone,wysoka,ciezki,niska,rzadkie
S158,Prawo weta operatora,weto,True,8.8,0.789,0.5278,0.331,0.678,zatloczone,wysoka,ciezki,niska,rzadkie
S158,Zatwierdzenie przed ruchem,akceptacja,True,13.8,0.789,0.4048,0.487,0.678,zatloczone,wysoka,ciezki,niska,rzadkie
S158,Adaptacyjny HITL,ryzyko plus niepewność,True,10.3,0.789,0.4431,0.4384,0.678,zatloczone,wysoka,ciezki,niska,rzadkie
S159,Brak HITL,autonomia,False,1.8,0.7938,0.7938,0.0,0.635,zatloczone,wysoka,ciezki,srednia,znane
S159,HITL informacyjny,monitorowanie,True,5.8,0.7938,0.6866,0.135,0.635,zatloczone,wysoka,ciezki,srednia,znane
S159,Prawo weta operatora,weto,True,8.8,0.7938,0.5311,0.331,0.635,zatloczone,wysoka,ciezki,srednia,znane
S159,Zatwierdzenie przed ruchem,akceptacja,True,13.8,0.7938,0.4072,0.487,0.635,zatloczone,wysoka,ciezki,srednia,znane
S159,Adaptacyjny HITL,ryzyko plus niepewność,True,10.3,0.7938,0.4458,0.4384,0.635,zatloczone,wysoka,ciezki,srednia,znane
S160,Brak HITL,autonomia,False,1.8,0.8308,0.8308,0.0,0.53,zatloczone,wysoka,ciezki,srednia,rzadkie
S160,HITL informacyjny,monitorowanie,True,5.8,0.8308,0.7186,0.135,0.53,zatloczone,wysoka,ciezki,srednia,rzadkie
S160,Prawo weta operatora,weto,True,8.8,0.8308,0.5558,0.331,0.53,zatloczone,wysoka,ciezki,srednia,rzadkie
S160,Zatwierdzenie przed ruchem,akceptacja,True,13.8,0.8308,0.4262,0.487,0.53,zatloczone,wysoka,ciezki,srednia,rzadkie
S160,Adaptacyjny HITL,ryzyko plus niepewność,True,10.3,0.8308,0.4666,0.4384,0.53,zatloczone,wysoka,ciezki,srednia,rzadkie
S161,Brak HITL,autonomia,False,1.8,0.8409,0.8409,0.0,0.459,zatloczone,wysoka,ciezki,wysoka,znane
S161,HITL informacyjny,monitorowanie,True,5.8,0.8409,0.7274,0.135,0.459,zatloczone,wysoka,ciezki,wysoka,znane
S161,Prawo weta operatora,weto,True,8.8,0.8409,0.5626,0.331,0.459,zatloczone,wysoka,ciezki,wysoka,znane
S161,Zatwierdzenie przed ruchem,akceptacja,True,13.8,0.8409,0.4314,0.487,0.459,zatloczone,wysoka,ciezki,wysoka,znane
S161,Adaptacyjny HITL,ryzyko plus niepewność,True,10.3,0.8409,0.4722,0.4384,0.459,zatloczone,wysoka,ciezki,wysoka,znane
S162,Brak HITL,autonomia,False,1.8,0.868,0.868,0.0,0.354,zatloczone,wysoka,ciezki,wysoka,rzadkie
S162,HITL informacyjny,monitorowanie,True,5.8,0.868,0.7508,0.135,0.354,zatloczone,wysoka,ciezki,wysoka,rzadkie
S162,Prawo weta operatora,weto,True,8.8,0.868,0.5807,0.331,0.354,zatloczone,wysoka,ciezki,wysoka,rzadkie
S162,Zatwierdzenie przed ruchem,akceptacja,True,13.8,0.868,0.4453,0.487,0.354,zatloczone,wysoka,ciezki,wysoka,rzadkie
S162,Adaptacyjny HITL,ryzyko plus niepewność,True,10.3,0.868,0.4875,0.4384,0.354,zatloczone,wysoka,ciezki,wysoka,rzadkie
